,ProvinceCode,CityCode,DistrictCode,Province,City,District
1,11,1101,110108,北京市,市辖区,海淀区
2,11,1101,110115,北京市,市辖区,大兴区
3,11,1101,110112,北京市,市辖区,通州区
4,11,1101,110101,北京市,市辖区,东城区
5,11,1101,110111,北京市,市辖区,房山区
6,11,1101,110116,北京市,市辖区,怀柔区
7,11,1101,110114,北京市,市辖区,昌平区
8,11,1101,110113,北京市,市辖区,顺义区
9,11,1101,110105,北京市,市辖区,朝阳区
10,11,1101,110109,北京市,市辖区,门头沟区
11,11,1101,110117,北京市,市辖区,平谷区
12,11,1101,110118,北京市,市辖区,密云区
13,11,1101,110106,北京市,市辖区,丰台区
14,11,1101,110119,北京市,市辖区,延庆区
15,11,1101,110107,北京市,市辖区,石景山区
16,11,1101,110102,北京市,市辖区,西城区
17,12,1201,120105,天津市,市辖区,河北区
18,12,1201,120104,天津市,市辖区,南开区
19,12,1201,120103,天津市,市辖区,河西区
20,12,1201,120116,天津市,市辖区,滨海新区
21,12,1201,120111,天津市,市辖区,西青区
22,12,1201,120117,天津市,市辖区,宁河区
23,12,1201,120112,天津市,市辖区,津南区
24,12,1201,120118,天津市,市辖区,静海区
25,12,1201,120102,天津市,市辖区,河东区
26,12,1201,120115,天津市,市辖区,宝坻区
27,12,1201,120101,天津市,市辖区,和平区
28,12,1201,120110,天津市,市辖区,东丽区
29,12,1201,120113,天津市,市辖区,北辰区
30,12,1201,120114,天津市,市辖区,武清区
31,12,1201,120106,天津市,市辖区,红桥区
32,12,1201,120119,天津市,市辖区,蓟州区
33,13,1301,130104,河北省,石家庄市,桥西区
34,13,1301,130128,河北省,石家庄市,深泽县
35,13,1301,130131,河北省,石家庄市,平山县
36,13,1301,130125,河北省,石家庄市,行唐县
37,13,1301,130127,河北省,石家庄市,高邑县
38,13,1301,130129,河北省,石家庄市,赞皇县
39,13,1301,130105,河北省,石家庄市,新华区
40,13,1301,130109,河北省,石家庄市,藁城区
41,13,1301,130132,河北省,石家庄市,元氏县
42,13,1301,130183,河北省,石家庄市,晋州市
43,13,1301,130130,河北省,石家庄市,无极县
44,13,1301,130111,河北省,石家庄市,栾城区
45,13,1301,130184,河北省,石家庄市,新乐市
46,13,1301,130123,河北省,石家庄市,正定县
47,13,1301,130121,河北省,石家庄市,井陉县
48,13,1301,130181,河北省,石家庄市,辛集市
49,13,1301,130110,河北省,石家庄市,鹿泉区
50,13,1301,130102,河北省,石家庄市,长安区
51,13,1301,130107,河北省,石家庄市,井陉矿区
52,13,1301,130100,河北省,石家庄市,石家庄市
53,13,1301,130133,河北省,石家庄市,赵县
54,13,1301,130108,河北省,石家庄市,裕华区
55,13,1301,130126,河北省,石家庄市,灵寿县
56,13,1302,130225,河北省,唐山市,乐亭县
57,13,1302,130224,河北省,唐山市,滦南县
58,13,1302,130208,河北省,唐山市,丰润区
59,13,1302,130284,河北省,唐山市,滦州市
60,13,1302,130207,河北省,唐山市,丰南区
61,13,1302,130204,河北省,唐山市,古冶区
62,13,1302,130227,河北省,唐山市,迁西县
63,13,1302,130203,河北省,唐山市,路北区
64,13,1302,130209,河北省,唐山市,曹妃甸区
65,13,1302,130281,河北省,唐山市,遵化市
66,13,1302,130200,河北省,唐山市,唐山市
67,13,1302,130229,河北省,唐山市,玉田县
68,13,1302,130205,河北省,唐山市,开平区
69,13,1302,130283,河北省,唐山市,迁安市
70,13,1302,130202,河北省,唐山市,路南区
71,13,1303,130322,河北省,秦皇岛市,昌黎县
72,13,1303,130306,河北省,秦皇岛市,抚宁区
73,13,1303,130324,河北省,秦皇岛市,卢龙县
74,13,1303,130300,河北省,秦皇岛市,秦皇岛市
75,13,1303,130321,河北省,秦皇岛市,青龙满族自治县
76,13,1303,130304,河北省,秦皇岛市,北戴河区
77,13,1303,130302,河北省,秦皇岛市,海港区
78,13,1303,130303,河北省,秦皇岛市,山海关区
79,13,1304,130430,河北省,邯郸市,邱县
80,13,1304,130426,河北省,邯郸市,涉县
81,13,1304,130400,河北省,邯郸市,邯郸市
82,13,1304,130427,河北省,邯郸市,磁县
83,13,1304,130407,河北省,邯郸市,肥乡区
84,13,1304,130424,河北省,邯郸市,成安县
85,13,1304,130431,河北省,邯郸市,鸡泽县
86,13,1304,130432,河北省,邯郸市,广平县
87,13,1304,130481,河北省,邯郸市,武安市
88,13,1304,130425,河北省,邯郸市,大名县
89,13,1304,130403,河北省,邯郸市,丛台区
90,13,1304,130406,河北省,邯郸市,峰峰矿区
91,13,1304,130433,河北省,邯郸市,馆陶县
92,13,1304,130435,河北省,邯郸市,曲周县
93,13,1304,130423,河北省,邯郸市,临漳县
94,13,1304,130408,河北省,邯郸市,永年区
95,13,1304,130434,河北省,邯郸市,魏县
96,13,1304,130402,河北省,邯郸市,邯山区
97,13,1304,130404,河北省,邯郸市,复兴区
98,13,1305,130524,河北省,邢台市,柏乡县
99,13,1305,130523,河北省,邢台市,内丘县
100,13,1305,130528,河北省,邢台市,宁晋县
101,13,1305,130582,河北省,邢台市,沙河市
102,13,1305,130525,河北省,邢台市,隆尧县
103,13,1305,130581,河北省,邢台市,南宫市
104,13,1305,130505,河北省,邢台市,任泽区
105,13,1305,130532,河北省,邢台市,平乡县
106,13,1305,130522,河北省,邢台市,临城县
107,13,1305,130531,河北省,邢台市,广宗县
108,13,1305,130535,河北省,邢台市,临西县
109,13,1305,130500,河北省,邢台市,邢台市
110,13,1305,130506,河北省,邢台市,南和区
111,13,1305,130503,河北省,邢台市,信都区
112,13,1305,130529,河北省,邢台市,巨鹿县
113,13,1305,130533,河北省,邢台市,威县
114,13,1305,130530,河北省,邢台市,新河县
115,13,1305,130534,河北省,邢台市,清河县
116,13,1305,130502,河北省,邢台市,襄都区
117,13,1306,130606,河北省,保定市,莲池区
118,13,1306,130633,河北省,保定市,易县
119,13,1306,130600,河北省,保定市,保定市
120,13,1306,130602,河北省,保定市,竞秀区
121,13,1306,130635,河北省,保定市,蠡县
122,13,1306,130632,河北省,保定市,安新县
123,13,1306,130607,河北省,保定市,满城区
124,13,1306,130623,河北省,保定市,涞水县
125,13,1306,130608,河北省,保定市,清苑区
126,13,1306,130634,河北省,保定市,曲阳县
127,13,1306,130684,河北省,保定市,高碑店市
128,13,1306,130629,河北省,保定市,容城县
129,13,1306,130628,河北省,保定市,高阳县
130,13,1306,130626,河北省,保定市,定兴县
131,13,1306,130636,河北省,保定市,顺平县
132,13,1306,130631,河北省,保定市,望都县
133,13,1306,130638,河北省,保定市,雄县
134,13,1306,130624,河北省,保定市,阜平县
135,13,1306,130627,河北省,保定市,唐县
136,13,1306,130683,河北省,保定市,安国市
137,13,1306,130609,河北省,保定市,徐水区
138,13,1306,130682,河北省,保定市,定州市
139,13,1306,130637,河北省,保定市,博野县
140,13,1306,130630,河北省,保定市,涞源县
141,13,1306,130681,河北省,保定市,涿州市
142,13,1307,130708,河北省,张家口市,万全区
143,13,1307,130706,河北省,张家口市,下花园区
144,13,1307,130732,河北省,张家口市,赤城县
145,13,1307,130709,河北省,张家口市,崇礼区
146,13,1307,130705,河北省,张家口市,宣化区
147,13,1307,130731,河北省,张家口市,涿鹿县
148,13,1307,130727,河北省,张家口市,阳原县
149,13,1307,130724,河北省,张家口市,沽源县
150,13,1307,130703,河北省,张家口市,桥西区
151,13,1307,130722,河北省,张家口市,张北县
152,13,1307,130700,河北省,张家口市,张家口市
153,13,1307,130723,河北省,张家口市,康保县
154,13,1307,130726,河北省,张家口市,蔚县
155,13,1307,130728,河北省,张家口市,怀安县
156,13,1307,130702,河北省,张家口市,桥东区
157,13,1307,130730,河北省,张家口市,怀来县
158,13,1307,130725,河北省,张家口市,尚义县
159,13,1308,130800,河北省,承德市,承德市
160,13,1308,130828,河北省,承德市,围场满族蒙古族自治县
161,13,1308,130821,河北省,承德市,承德县
162,13,1308,130822,河北省,承德市,兴隆县
163,13,1308,130825,河北省,承德市,隆化县
164,13,1308,130804,河北省,承德市,鹰手营子矿区
165,13,1308,130803,河北省,承德市,双滦区
166,13,1308,130827,河北省,承德市,宽城满族自治县
167,13,1308,130826,河北省,承德市,丰宁满族自治县
168,13,1308,130881,河北省,承德市,平泉市
169,13,1308,130802,河北省,承德市,双桥区
170,13,1308,130824,河北省,承德市,滦平县
171,13,1309,130984,河北省,沧州市,河间市
172,13,1309,130983,河北省,沧州市,黄骅市
173,13,1309,130982,河北省,沧州市,任丘市
174,13,1309,130930,河北省,沧州市,孟村回族自治县
175,13,1309,130902,河北省,沧州市,新华区
176,13,1309,130924,河北省,沧州市,海兴县
177,13,1309,130900,河北省,沧州市,沧州市
178,13,1309,130921,河北省,沧州市,沧县
179,13,1309,130922,河北省,沧州市,青县
180,13,1309,130927,河北省,沧州市,南皮县
181,13,1309,130903,河北省,沧州市,运河区
182,13,1309,130981,河北省,沧州市,泊头市
183,13,1309,130929,河北省,沧州市,献县
184,13,1309,130928,河北省,沧州市,吴桥县
185,13,1309,130926,河北省,沧州市,肃宁县
186,13,1309,130925,河北省,沧州市,盐山县
187,13,1309,130923,河北省,沧州市,东光县
188,13,1310,131082,河北省,廊坊市,三河市
189,13,1310,131000,河北省,廊坊市,廊坊市
190,13,1310,131023,河北省,廊坊市,永清县
191,13,1310,131024,河北省,廊坊市,香河县
192,13,1310,131081,河北省,廊坊市,霸州市
193,13,1310,131022,河北省,廊坊市,固安县
194,13,1310,131003,河北省,廊坊市,广阳区
195,13,1310,131028,河北省,廊坊市,大厂回族自治县
196,13,1310,131026,河北省,廊坊市,文安县
197,13,1310,131025,河北省,廊坊市,大城县
198,13,1310,131002,河北省,廊坊市,安次区
199,13,1311,131102,河北省,衡水市,桃城区
200,13,1311,131122,河北省,衡水市,武邑县
201,13,1311,131182,河北省,衡水市,深州市
202,13,1311,131103,河北省,衡水市,冀州区
203,13,1311,131126,河北省,衡水市,故城县
204,13,1311,131124,河北省,衡水市,饶阳县
205,13,1311,131100,河北省,衡水市,衡水市
206,13,1311,131123,河北省,衡水市,武强县
207,13,1311,131121,河北省,衡水市,枣强县
208,13,1311,131127,河北省,衡水市,景县
209,13,1311,131125,河北省,衡水市,安平县
210,13,1311,131128,河北省,衡水市,阜城县
211,14,1401,140105,山西省,太原市,小店区
212,14,1401,140109,山西省,太原市,万柏林区
213,14,1401,140106,山西省,太原市,迎泽区
214,14,1401,140123,山西省,太原市,娄烦县
215,14,1401,140108,山西省,太原市,尖草坪区
216,14,1401,140107,山西省,太原市,杏花岭区
217,14,1401,140181,山西省,太原市,古交市
218,14,1401,140122,山西省,太原市,阳曲县
219,14,1401,140110,山西省,太原市,晋源区
220,14,1401,140100,山西省,太原市,太原市
221,14,1401,140121,山西省,太原市,清徐县
222,14,1402,140212,山西省,大同市,新荣区
223,14,1402,140224,山西省,大同市,灵丘县
224,14,1402,140200,山西省,大同市,大同市
225,14,1402,140221,山西省,大同市,阳高县
226,14,1402,140214,山西省,大同市,云冈区
227,14,1402,140215,山西省,大同市,云州区
228,14,1402,140226,山西省,大同市,左云县
229,14,1402,140225,山西省,大同市,浑源县
230,14,1402,140213,山西省,大同市,平城区
231,14,1402,140222,山西省,大同市,天镇县
232,14,1402,140223,山西省,大同市,广灵县
233,14,1403,140321,山西省,阳泉市,平定县
234,14,1403,140322,山西省,阳泉市,盂县
235,14,1403,140303,山西省,阳泉市,矿区
236,14,1403,140302,山西省,阳泉市,城区
237,14,1403,140311,山西省,阳泉市,郊区
238,14,1403,140300,山西省,阳泉市,阳泉市
239,14,1404,140405,山西省,长治市,屯留区
240,14,1404,140406,山西省,长治市,潞城区
241,14,1404,140403,山西省,长治市,潞州区
242,14,1404,140427,山西省,长治市,壶关县
243,14,1404,140404,山西省,长治市,上党区
244,14,1404,140431,山西省,长治市,沁源县
245,14,1404,140400,山西省,长治市,长治市
246,14,1404,140426,山西省,长治市,黎城县
247,14,1404,140425,山西省,长治市,平顺县
248,14,1404,140428,山西省,长治市,长子县
249,14,1404,140423,山西省,长治市,襄垣县
250,14,1404,140430,山西省,长治市,沁县
251,14,1404,140429,山西省,长治市,武乡县
252,14,1405,140524,山西省,晋城市,陵川县
253,14,1405,140525,山西省,晋城市,泽州县
254,14,1405,140581,山西省,晋城市,高平市
255,14,1405,140521,山西省,晋城市,沁水县
256,14,1405,140500,山西省,晋城市,晋城市
257,14,1405,140522,山西省,晋城市,阳城县
258,14,1405,140502,山西省,晋城市,城区
259,14,1406,140622,山西省,朔州市,应县
260,14,1406,140603,山西省,朔州市,平鲁区
261,14,1406,140600,山西省,朔州市,朔州市
262,14,1406,140621,山西省,朔州市,山阴县
263,14,1406,140623,山西省,朔州市,右玉县
264,14,1406,140681,山西省,朔州市,怀仁市
265,14,1406,140602,山西省,朔州市,朔城区
266,14,1407,140702,山西省,晋中市,榆次区
267,14,1407,140727,山西省,晋中市,祁县
268,14,1407,140722,山西省,晋中市,左权县
269,14,1407,140700,山西省,晋中市,晋中市
270,14,1407,140781,山西省,晋中市,介休市
271,14,1407,140723,山西省,晋中市,和顺县
272,14,1407,140721,山西省,晋中市,榆社县
273,14,1407,140724,山西省,晋中市,昔阳县
274,14,1407,140729,山西省,晋中市,灵石县
275,14,1407,140728,山西省,晋中市,平遥县
276,14,1407,140725,山西省,晋中市,寿阳县
277,14,1407,140703,山西省,晋中市,太谷区
278,14,1408,140821,山西省,运城市,临猗县
279,14,1408,140800,山西省,运城市,运城市
280,14,1408,140802,山西省,运城市,盐湖区
281,14,1408,140830,山西省,运城市,芮城县
282,14,1408,140829,山西省,运城市,平陆县
283,14,1408,140824,山西省,运城市,稷山县
284,14,1408,140825,山西省,运城市,新绛县
285,14,1408,140828,山西省,运城市,夏县
286,14,1408,140827,山西省,运城市,垣曲县
287,14,1408,140823,山西省,运城市,闻喜县
288,14,1408,140882,山西省,运城市,河津市
289,14,1408,140881,山西省,运城市,永济市
290,14,1408,140826,山西省,运城市,绛县
291,14,1408,140822,山西省,运城市,万荣县
292,14,1409,140902,山西省,忻州市,忻府区
293,14,1409,140900,山西省,忻州市,忻州市
294,14,1409,140930,山西省,忻州市,河曲县
295,14,1409,140932,山西省,忻州市,偏关县
296,14,1409,140923,山西省,忻州市,代县
297,14,1409,140925,山西省,忻州市,宁武县
298,14,1409,140981,山西省,忻州市,原平市
299,14,1409,140931,山西省,忻州市,保德县
300,14,1409,140922,山西省,忻州市,五台县
301,14,1409,140929,山西省,忻州市,岢岚县
302,14,1409,140924,山西省,忻州市,繁峙县
303,14,1409,140926,山西省,忻州市,静乐县
304,14,1409,140921,山西省,忻州市,定襄县
305,14,1409,140928,山西省,忻州市,五寨县
306,14,1409,140927,山西省,忻州市,神池县
307,14,1410,141002,山西省,临汾市,尧都区
308,14,1410,141032,山西省,临汾市,永和县
309,14,1410,141025,山西省,临汾市,古县
310,14,1410,141022,山西省,临汾市,翼城县
311,14,1410,141024,山西省,临汾市,洪洞县
312,14,1410,141023,山西省,临汾市,襄汾县
313,14,1410,141082,山西省,临汾市,霍州市
314,14,1410,141000,山西省,临汾市,临汾市
315,14,1410,141026,山西省,临汾市,安泽县
316,14,1410,141081,山西省,临汾市,侯马市
317,14,1410,141033,山西省,临汾市,蒲县
318,14,1410,141027,山西省,临汾市,浮山县
319,14,1410,141029,山西省,临汾市,乡宁县
320,14,1410,141028,山西省,临汾市,吉县
321,14,1410,141021,山西省,临汾市,曲沃县
322,14,1410,141031,山西省,临汾市,隰县
323,14,1410,141030,山西省,临汾市,大宁县
324,14,1410,141034,山西省,临汾市,汾西县
325,14,1411,141122,山西省,吕梁市,交城县
326,14,1411,141182,山西省,吕梁市,汾阳市
327,14,1411,141128,山西省,吕梁市,方山县
328,14,1411,141102,山西省,吕梁市,离石区
329,14,1411,141123,山西省,吕梁市,兴县
330,14,1411,141121,山西省,吕梁市,文水县
331,14,1411,141127,山西省,吕梁市,岚县
332,14,1411,141126,山西省,吕梁市,石楼县
333,14,1411,141125,山西省,吕梁市,柳林县
334,14,1411,141124,山西省,吕梁市,临县
335,14,1411,141130,山西省,吕梁市,交口县
336,14,1411,141181,山西省,吕梁市,孝义市
337,14,1411,141129,山西省,吕梁市,中阳县
338,14,1411,141100,山西省,吕梁市,吕梁市
339,15,1501,150124,内蒙古自治区,呼和浩特市,清水河县
340,15,1501,150105,内蒙古自治区,呼和浩特市,赛罕区
341,15,1501,150100,内蒙古自治区,呼和浩特市,呼和浩特市
342,15,1501,150125,内蒙古自治区,呼和浩特市,武川县
343,15,1501,150123,内蒙古自治区,呼和浩特市,和林格尔县
344,15,1501,150102,内蒙古自治区,呼和浩特市,新城区
345,15,1501,150121,内蒙古自治区,呼和浩特市,土默特左旗
346,15,1501,150122,内蒙古自治区,呼和浩特市,托克托县
347,15,1501,150103,内蒙古自治区,呼和浩特市,回民区
348,15,1501,150104,内蒙古自治区,呼和浩特市,玉泉区
349,15,1502,150207,内蒙古自治区,包头市,九原区
350,15,1502,150202,内蒙古自治区,包头市,东河区
351,15,1502,150223,内蒙古自治区,包头市,达尔罕茂明安联合旗
352,15,1502,150221,内蒙古自治区,包头市,土默特右旗
353,15,1502,150206,内蒙古自治区,包头市,白云鄂博矿区
354,15,1502,150205,内蒙古自治区,包头市,石拐区
355,15,1502,150200,内蒙古自治区,包头市,包头市
356,15,1502,150203,内蒙古自治区,包头市,昆都仑区
357,15,1502,150222,内蒙古自治区,包头市,固阳县
358,15,1502,150204,内蒙古自治区,包头市,青山区
359,15,1503,150300,内蒙古自治区,乌海市,乌海市
360,15,1503,150304,内蒙古自治区,乌海市,乌达区
361,15,1503,150303,内蒙古自治区,乌海市,海南区
362,15,1503,150302,内蒙古自治区,乌海市,海勃湾区
363,15,1504,150426,内蒙古自治区,赤峰市,翁牛特旗
364,15,1504,150422,内蒙古自治区,赤峰市,巴林左旗
365,15,1504,150403,内蒙古自治区,赤峰市,元宝山区
366,15,1504,150421,内蒙古自治区,赤峰市,阿鲁科尔沁旗
367,15,1504,150425,内蒙古自治区,赤峰市,克什克腾旗
368,15,1504,150400,内蒙古自治区,赤峰市,赤峰市
369,15,1504,150429,内蒙古自治区,赤峰市,宁城县
370,15,1504,150423,内蒙古自治区,赤峰市,巴林右旗
371,15,1504,150402,内蒙古自治区,赤峰市,红山区
372,15,1504,150424,内蒙古自治区,赤峰市,林西县
373,15,1504,150404,内蒙古自治区,赤峰市,松山区
374,15,1504,150430,内蒙古自治区,赤峰市,敖汉旗
375,15,1504,150428,内蒙古自治区,赤峰市,喀喇沁旗
376,15,1505,150523,内蒙古自治区,通辽市,开鲁县
377,15,1505,150526,内蒙古自治区,通辽市,扎鲁特旗
378,15,1505,150524,内蒙古自治区,通辽市,库伦旗
379,15,1505,150581,内蒙古自治区,通辽市,霍林郭勒市
380,15,1505,150521,内蒙古自治区,通辽市,科尔沁左翼中旗
381,15,1505,150500,内蒙古自治区,通辽市,通辽市
382,15,1505,150525,内蒙古自治区,通辽市,奈曼旗
383,15,1505,150502,内蒙古自治区,通辽市,科尔沁区
384,15,1505,150522,内蒙古自治区,通辽市,科尔沁左翼后旗
385,15,1506,150602,内蒙古自治区,鄂尔多斯市,东胜区
386,15,1506,150603,内蒙古自治区,鄂尔多斯市,康巴什区
387,15,1506,150623,内蒙古自治区,鄂尔多斯市,鄂托克前旗
388,15,1506,150600,内蒙古自治区,鄂尔多斯市,鄂尔多斯市
389,15,1506,150622,内蒙古自治区,鄂尔多斯市,准格尔旗
390,15,1506,150627,内蒙古自治区,鄂尔多斯市,伊金霍洛旗
391,15,1506,150621,内蒙古自治区,鄂尔多斯市,达拉特旗
392,15,1506,150626,内蒙古自治区,鄂尔多斯市,乌审旗
393,15,1506,150625,内蒙古自治区,鄂尔多斯市,杭锦旗
394,15,1506,150624,内蒙古自治区,鄂尔多斯市,鄂托克旗
395,15,1507,150785,内蒙古自治区,呼伦贝尔市,根河市
396,15,1507,150782,内蒙古自治区,呼伦贝尔市,牙克石市
397,15,1507,150721,内蒙古自治区,呼伦贝尔市,阿荣旗
398,15,1507,150723,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗
399,15,1507,150724,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗
400,15,1507,150722,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗
401,15,1507,150784,内蒙古自治区,呼伦贝尔市,额尔古纳市
402,15,1507,150703,内蒙古自治区,呼伦贝尔市,扎赉诺尔区
403,15,1507,150727,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗
404,15,1507,150702,内蒙古自治区,呼伦贝尔市,海拉尔区
405,15,1507,150700,内蒙古自治区,呼伦贝尔市,呼伦贝尔市
406,15,1507,150781,内蒙古自治区,呼伦贝尔市,满洲里市
407,15,1507,150725,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗
408,15,1507,150726,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗
409,15,1507,150783,内蒙古自治区,呼伦贝尔市,扎兰屯市
410,15,1508,150800,内蒙古自治区,巴彦淖尔市,巴彦淖尔市
411,15,1508,150822,内蒙古自治区,巴彦淖尔市,磴口县
412,15,1508,150802,内蒙古自治区,巴彦淖尔市,临河区
413,15,1508,150825,内蒙古自治区,巴彦淖尔市,乌拉特后旗
414,15,1508,150826,内蒙古自治区,巴彦淖尔市,杭锦后旗
415,15,1508,150824,内蒙古自治区,巴彦淖尔市,乌拉特中旗
416,15,1508,150823,内蒙古自治区,巴彦淖尔市,乌拉特前旗
417,15,1508,150821,内蒙古自治区,巴彦淖尔市,五原县
418,15,1509,150928,内蒙古自治区,乌兰察布市,察哈尔右翼后旗
419,15,1509,150927,内蒙古自治区,乌兰察布市,察哈尔右翼中旗
420,15,1509,150924,内蒙古自治区,乌兰察布市,兴和县
421,15,1509,150925,内蒙古自治区,乌兰察布市,凉城县
422,15,1509,150929,内蒙古自治区,乌兰察布市,四子王旗
423,15,1509,150921,内蒙古自治区,乌兰察布市,卓资县
424,15,1509,150926,内蒙古自治区,乌兰察布市,察哈尔右翼前旗
425,15,1509,150922,内蒙古自治区,乌兰察布市,化德县
426,15,1509,150900,内蒙古自治区,乌兰察布市,乌兰察布市
427,15,1509,150981,内蒙古自治区,乌兰察布市,丰镇市
428,15,1509,150923,内蒙古自治区,乌兰察布市,商都县
429,15,1509,150902,内蒙古自治区,乌兰察布市,集宁区
430,15,1522,152201,内蒙古自治区,兴安盟,乌兰浩特市
431,15,1522,152221,内蒙古自治区,兴安盟,科尔沁右翼前旗
432,15,1522,152202,内蒙古自治区,兴安盟,阿尔山市
433,15,1522,152224,内蒙古自治区,兴安盟,突泉县
434,15,1522,152222,内蒙古自治区,兴安盟,科尔沁右翼中旗
435,15,1522,152200,内蒙古自治区,兴安盟,兴安盟
436,15,1522,152223,内蒙古自治区,兴安盟,扎赉特旗
437,15,1525,152523,内蒙古自治区,锡林郭勒盟,苏尼特左旗
438,15,1525,152524,内蒙古自治区,锡林郭勒盟,苏尼特右旗
439,15,1525,152500,内蒙古自治区,锡林郭勒盟,锡林郭勒盟
440,15,1525,152528,内蒙古自治区,锡林郭勒盟,镶黄旗
441,15,1525,152522,内蒙古自治区,锡林郭勒盟,阿巴嘎旗
442,15,1525,152531,内蒙古自治区,锡林郭勒盟,多伦县
443,15,1525,152529,内蒙古自治区,锡林郭勒盟,正镶白旗
444,15,1525,152527,内蒙古自治区,锡林郭勒盟,太仆寺旗
445,15,1525,152502,内蒙古自治区,锡林郭勒盟,锡林浩特市
446,15,1525,152501,内蒙古自治区,锡林郭勒盟,二连浩特市
447,15,1525,152526,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗
448,15,1525,152525,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗
449,15,1525,152530,内蒙古自治区,锡林郭勒盟,正蓝旗
450,15,1529,152900,内蒙古自治区,阿拉善盟,阿拉善盟
451,15,1529,152923,内蒙古自治区,阿拉善盟,额济纳旗
452,15,1529,152921,内蒙古自治区,阿拉善盟,阿拉善左旗
453,15,1529,152922,内蒙古自治区,阿拉善盟,阿拉善右旗
454,21,2101,210124,辽宁省,沈阳市,法库县
455,21,2101,210123,辽宁省,沈阳市,康平县
456,21,2101,210181,辽宁省,沈阳市,新民市
457,21,2101,210112,辽宁省,沈阳市,浑南区
458,21,2101,210102,辽宁省,沈阳市,和平区
459,21,2101,210106,辽宁省,沈阳市,铁西区
460,21,2101,210103,辽宁省,沈阳市,沈河区
461,21,2101,210111,辽宁省,沈阳市,苏家屯区
462,21,2101,210114,辽宁省,沈阳市,于洪区
463,21,2101,210115,辽宁省,沈阳市,辽中区
464,21,2101,210104,辽宁省,沈阳市,大东区
465,21,2101,210113,辽宁省,沈阳市,沈北新区
466,21,2101,210100,辽宁省,沈阳市,沈阳市
467,21,2101,210105,辽宁省,沈阳市,皇姑区
468,21,2102,210283,辽宁省,大连市,庄河市
469,21,2102,210200,辽宁省,大连市,大连市
470,21,2102,210281,辽宁省,大连市,瓦房店市
471,21,2102,210213,辽宁省,大连市,金州区
472,21,2102,210202,辽宁省,大连市,中山区
473,21,2102,210204,辽宁省,大连市,沙河口区
474,21,2102,210224,辽宁省,大连市,长海县
475,21,2102,210212,辽宁省,大连市,旅顺口区
476,21,2102,210211,辽宁省,大连市,甘井子区
477,21,2102,210203,辽宁省,大连市,西岗区
478,21,2102,210214,辽宁省,大连市,普兰店区
479,21,2103,210300,辽宁省,鞍山市,鞍山市
480,21,2103,210311,辽宁省,鞍山市,千山区
481,21,2103,210304,辽宁省,鞍山市,立山区
482,21,2103,210381,辽宁省,鞍山市,海城市
483,21,2103,210323,辽宁省,鞍山市,岫岩满族自治县
484,21,2103,210302,辽宁省,鞍山市,铁东区
485,21,2103,210303,辽宁省,鞍山市,铁西区
486,21,2103,210321,辽宁省,鞍山市,台安县
487,21,2104,210411,辽宁省,抚顺市,顺城区
488,21,2104,210404,辽宁省,抚顺市,望花区
489,21,2104,210422,辽宁省,抚顺市,新宾满族自治县
490,21,2104,210421,辽宁省,抚顺市,抚顺县
491,21,2104,210400,辽宁省,抚顺市,抚顺市
492,21,2104,210402,辽宁省,抚顺市,新抚区
493,21,2104,210423,辽宁省,抚顺市,清原满族自治县
494,21,2104,210403,辽宁省,抚顺市,东洲区
495,21,2105,210500,辽宁省,本溪市,本溪市
496,21,2105,210522,辽宁省,本溪市,桓仁满族自治县
497,21,2105,210504,辽宁省,本溪市,明山区
498,21,2105,210503,辽宁省,本溪市,溪湖区
499,21,2105,210502,辽宁省,本溪市,平山区
500,21,2105,210521,辽宁省,本溪市,本溪满族自治县
501,21,2105,210505,辽宁省,本溪市,南芬区
502,21,2106,210682,辽宁省,丹东市,凤城市
503,21,2106,210604,辽宁省,丹东市,振安区
504,21,2106,210681,辽宁省,丹东市,东港市
505,21,2106,210624,辽宁省,丹东市,宽甸满族自治县
506,21,2106,210602,辽宁省,丹东市,元宝区
507,21,2106,210603,辽宁省,丹东市,振兴区
508,21,2106,210600,辽宁省,丹东市,丹东市
509,21,2107,210700,辽宁省,锦州市,锦州市
510,21,2107,210727,辽宁省,锦州市,义县
511,21,2107,210726,辽宁省,锦州市,黑山县
512,21,2107,210703,辽宁省,锦州市,凌河区
513,21,2107,210702,辽宁省,锦州市,古塔区
514,21,2107,210782,辽宁省,锦州市,北镇市
515,21,2107,210781,辽宁省,锦州市,凌海市
516,21,2107,210711,辽宁省,锦州市,太和区
517,21,2108,210882,辽宁省,营口市,大石桥市
518,21,2108,210800,辽宁省,营口市,营口市
519,21,2108,210802,辽宁省,营口市,站前区
520,21,2108,210811,辽宁省,营口市,老边区
521,21,2108,210881,辽宁省,营口市,盖州市
522,21,2108,210803,辽宁省,营口市,西市区
523,21,2108,210804,辽宁省,营口市,鲅鱼圈区
524,21,2109,210905,辽宁省,阜新市,清河门区
525,21,2109,210903,辽宁省,阜新市,新邱区
